"datasetID","study","genus","species","varetc","woody","forcetemp","forcetemp_night","photoperiod_day","response","response.time","Total_Chilling_Hours","chilltemp","chilldays","fieldsample.date","provenance.lat","force","photo","chill","resp","force_type","photo_type","chill_type","chill.hrs","chill.ports","complex","complex.wname","force.z","photo.z","chill.z"
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",25.993,NA,"","130.076","10-May-1995",-33.08,25,24,0.6542375,25.993,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-1.3278823267852
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",15.035,NA,"","130.15","10-May-1995",-34.15,25,24,0.3595375,15.035,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-1.41573839621187
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",31.03,NA,"","130.171","10-May-1995",-34.15,25,24,0.312320833333333,31.03,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-1.42981464576993
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",37.987,NA,"","130.214","10-May-1995",-33.08,25,24,0.370054166666667,37.987,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-1.41260316378294
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",22.987,NA,"","136.637","17-May-1995",-33.08,25,24,0.545208333333333,22.987,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-1.36038614095622
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",15.035,NA,"","136.883","17-May-1995",-34.15,25,24,0.323683333333333,15.035,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-1.42642725320509
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",24.077,NA,"","136.955","17-May-1995",-34.15,25,24,0.269733333333333,24.077,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-1.44251084650529
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",37.067,NA,"","136.958","17-May-1995",-33.08,25,24,0.626245833333333,37.067,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-1.33622721246567
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",22.93,NA,"","143.828","24-May-1995",-33.08,25,24,0.775383333333333,22.93,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-1.29176628761288
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",15.951,NA,"","143.866","24-May-1995",-34.15,25,24,0.275879166666667,15.951,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-1.44067864847333
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",31.03,NA,"","143.867","24-May-1995",-34.15,25,24,0.3975,31.03,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-1.40442100213107
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",43.11,NA,"","143.977","24-May-1995",-33.08,25,24,0.512383333333333,43.11,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-1.37017194169911
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",24.086,NA,"","150.893","31-May-1995",-33.08,25,24,0.9571,24.086,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-1.23759284993847
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",17.039,NA,"","150.973","31-May-1995",-34.15,25,24,0.3953875,17.039,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-1.4050507813868
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",32.994,NA,"","150.996","31-May-1995",-33.08,25,24,0.754341666666667,32.994,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-1.29803923680704
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",30.115,NA,"","151.035","31-May-1995",-34.15,25,24,0.468483333333333,30.115,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-1.383259425404
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",17.039,NA,"","157.955","7-Jun-1995",-34.15,25,24,0.479045833333333,17.039,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-1.38011052912534
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",16.976,NA,"","157.959","7-Jun-1995",-33.08,25,24,1.33264166666667,16.976,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-1.12563623392465
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",31.023,NA,"","158.015","7-Jun-1995",-33.08,25,24,0.9536,31.023,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-1.23863627119056
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",32.188,NA,"","158.074","7-Jun-1995",-34.15,25,24,0.667233333333333,32.188,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-1.32400800430271
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",22.93,NA,"","164.645","14-Jun-1995",-33.08,25,24,1.90201666666667,22.93,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-0.955893955235109
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",13.889,NA,"","164.688","14-Jun-1995",-34.15,25,24,0.6941625,13.889,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-1.31597987150234
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",33.103,NA,"","164.73","14-Jun-1995",-34.15,25,24,0.823395833333333,33.103,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-1.27745278393677
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",32.928,NA,"","164.759","14-Jun-1995",-33.08,25,24,1.3378875,32.928,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-1.12407234421466
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",31.091,NA,"","171.77","21-Jun-1995",-34.15,25,24,1.09312916666667,31.091,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-1.19703978610841
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",19.044,NA,"","171.796","21-Jun-1995",-34.15,25,24,0.813670833333333,19.044,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-1.28035200441582
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",22.005,NA,"","171.837","21-Jun-1995",-33.08,25,24,2.35025,22.005,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-0.822266473549738
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",35.031,NA,"","171.916","21-Jun-1995",-33.08,25,24,1.93566666666667,35.031,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-0.945862205197079
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",17.034,NA,"","178.776","28-Jun-1995",-33.08,25,24,2.68945,17.034,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-0.72114404820354
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",28.987,NA,"","178.797","28-Jun-1995",-33.08,25,24,2.31995416666667,28.987,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-0.831298278221174
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",30.115,NA,"","178.81","28-Jun-1995",-34.15,25,24,1.33447083333333,30.115,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-1.12509092210361
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",15.951,NA,"","178.903","28-Jun-1995",-34.15,25,24,1.12439583333333,15.951,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-1.18771855625633
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",15.894,NA,"","185.885","5-Jul-1995",-34.15,25,24,1.3395125,15.894,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-1.12358789863333
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",24.192,NA,"","185.954","5-Jul-1995",-33.08,25,24,2.718475,24.192,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-0.712491104820069
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",15.011,NA,"","185.967","5-Jul-1995",-33.08,25,24,3.2467125,15.011,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-0.555012752347155
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",37.006,NA,"","185.978","5-Jul-1995",-34.15,25,24,1.64679166666667,37.006,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-1.03198172353989
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",19.044,NA,"","192.618","12-Jul-1995",-34.15,25,24,1.6263375,19.044,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-1.03807952702388
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",38.104,NA,"","192.633","12-Jul-1995",-34.15,25,24,1.916525,38.104,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-0.951568725711531
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",17.901,NA,"","192.654","12-Jul-1995",-33.08,25,24,3.8282,17.901,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-0.381659490824462
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",29.972,NA,"","192.698","12-Jul-1995",-33.08,25,24,3.25932083333333,29.972,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-0.551253951503287
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",35.177,NA,"","199.673","19-Jul-1995",-34.15,25,24,2.22884583333333,35.177,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-0.858459527147815
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",15.936,NA,"","199.719","19-Jul-1995",-33.08,25,24,4.227975,15.936,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-0.262478424808022
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",22.996,NA,"","199.85","19-Jul-1995",-34.15,25,24,1.9490125,22.996,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-0.941883540589377
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",27.148,NA,"","199.855","19-Jul-1995",-33.08,25,24,3.80017083333333,27.148,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-0.390015556018348
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",31.089,NA,"","206.736","26-Jul-1995",-33.08,25,24,4.2413875,31.089,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-0.258479885509803
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",15.936,NA,"","206.785","26-Jul-1995",-33.08,25,24,4.68832083333333,15.936,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-0.125239960289497
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",26.088,NA,"","206.833","26-Jul-1995",-34.15,25,24,2.23583333333333,26.088,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-0.85637641114809
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",35.177,NA,"","206.841","26-Jul-1995",-34.15,25,24,2.62635,35.177,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-0.739955442777081
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",13.913,NA,"","213.85","2-Aug-1995",-33.08,25,24,5.10020833333333,13.913,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-0.00244791143990353
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",24.192,NA,"","213.893","2-Aug-1995",-33.08,25,24,4.711075,24.192,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-0.118456479982702
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",15.894,NA,"","213.94","2-Aug-1995",-34.15,25,24,2.6182625,15.894,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-0.742366491170322
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",26.212,NA,"","214.009","2-Aug-1995",-34.15,25,24,2.78250833333333,26.212,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-0.693401464579302
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",15.258,NA,"","220.637","9-Aug-1995",-33.08,25,24,5.13805833333333,15.258,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,0.00883594410064384
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",9.924,NA,"","220.663","9-Aug-1995",-33.08,25,24,5.66958333333333,9.924,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,0.167294367249636
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",19.044,NA,"","220.673","9-Aug-1995",-34.15,25,24,2.761675,19.044,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-0.6996123053656
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",24.138,NA,"","227.704","16-Aug-1995",-34.15,25,24,2.9812625,24.138,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-0.634148801309856
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",8.017,NA,"","227.728","16-Aug-1995",-33.08,25,24,5.81495833333333,8.017,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,0.210633614256427
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",13.03,NA,"","227.78","16-Aug-1995",-34.15,25,24,2.98874166666667,13.03,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-0.631919109467575
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",14.075,NA,"","227.794","16-Aug-1995",-33.08,25,24,5.67890833333333,14.075,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,0.170074339585583
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",5.127,NA,"","234.793","23-Aug-1995",-33.08,25,24,6.20261666666667,5.127,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,0.326202455271556
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",22.125,NA,"","234.872","23-Aug-1995",-34.15,25,24,3.13742083333333,22.125,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-0.587594823112077
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",15.035,NA,"","234.887","23-Aug-1995",-34.15,25,24,3.0963,15.035,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-0.599853780656073
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",10.2,NA,"","234.95","23-Aug-1995",-33.08,25,24,5.83546666666667,10.2,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,0.216747565926459
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",7.092,NA,"","87.81","29-Mar-1995",-33.08,25,24,3.407025,7.092,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-0.507220332496588
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",9.079,NA,"","87.881","29-Mar-1995",-34.15,25,24,6.20552083333333,9.079,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,0.327068246477166
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",15.966,NA,"","87.933","29-Mar-1995",-34.15,25,24,0,15.966,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-1.52292384433365
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",7.092,NA,"","94.876","5-Apr-1995",-33.08,25,24,0.0242916666666667,7.092,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-1.51568200397683
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",7.074,NA,"","94.988","5-Apr-1995",-34.15,25,24,0.0368625,7.074,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-1.51193438264637
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",15.051,NA,"","95.1","5-Apr-1995",-34.15,25,24,0,15.051,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-1.52292384433365
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",12.039,NA,"","95.118","5-Apr-1995",-33.08,25,24,3.40715416666667,12.039,"exp","exp","bothrep",NA,NA,20,"Malus_domestica",1.51937405786188,1.47705426718157,-0.507181825283713
"ghelardini10","exp1","Ulmus","pumila","","yes","21","","8","timeonly",33.6219047619048,45,"","","15-Oct-2002",43.71667,21,8,-0.741666666666667,33.6219047619048,"exp","exp","fldest",45,6.76912480797711,39,"Ulmus_complex",0.858146476449665,-1.10448609530438,-1.74402977632588
"ghelardini10","exp1","Ulmus","pumila","","yes","21","","8","timeonly",28.86,161,"","","15-Nov-2002",43.71667,21,8,-0.4375,28.86,"exp","exp","fldest",161,15.2393770935908,39,"Ulmus_complex",0.858146476449665,-1.10448609530438,-1.65335150084592
