"","datasetID","ID_chilltreat","study","photoperiod_day","forcetemp","Total_Chill_portions"
"1902","heide05","heide05..","exp2","24","21",NA
"1903","heide05","heide05..","exp2","10","15",NA
"1904","heide05","heide05..","exp2","10","15",NA
"1905","heide05","heide05..","exp2","10","15",NA
"1906","heide05","heide05..","exp2","10","15",NA
"1907","heide05","heide05..","exp2","24","15",NA
"1908","heide05","heide05..","exp2","24","15",NA
"1909","heide05","heide05..","exp2","24","15",NA
"1910","heide05","heide05..","exp2","24","15",NA
"1911","heide05","heide05..","exp2","24","15",NA
"1912","heide05","heide05..","exp2","10","12",NA
"1913","heide05","heide05..","exp2","10","12",NA
"1914","heide05","heide05..","exp2","10","12",NA
"1915","heide05","heide05..","exp2","10","12",NA
"1916","heide05","heide05..","exp2","24","12",NA
"1917","heide05","heide05..","exp2","24","12",NA
"1918","heide05","heide05..","exp2","24","12",NA
"1919","heide05","heide05..","exp2","24","12",NA
"1920","heide05","heide05..","exp2","24","12",NA
"1921","heide05","heide05..","exp2","10","9",NA
"1922","heide05","heide05..","exp2","10","9",NA
"1923","heide05","heide05..","exp2","10","9",NA
"1924","heide05","heide05..","exp2","10","9",NA
"1925","heide05","heide05..","exp2","24","9",NA
"1926","heide05","heide05..","exp2","24","9",NA
"1927","heide05","heide05..","exp2","24","9",NA
"1928","heide05","heide05..","exp2","24","9",NA
"1929","heide05","heide05..","exp2","24","9",NA
"1930","heide05","heide05..","exp2","10","21",NA
"1931","heide05","heide05..","exp2","10","21",NA
"1932","heide05","heide05..","exp2","10","21",NA
"1933","heide05","heide05..","exp2","10","21",NA
"1934","heide05","heide05..","exp2","24","21",NA
"1935","heide05","heide05..","exp2","10","21",NA
"1936","heide05","heide05..","exp2","10","21",NA
"1937","heide05","heide05..","exp2","10","21",NA
"1938","heide05","heide05..","exp2","10","21",NA
"1939","heide05","heide05..","exp2","10","21",NA
"1940","heide05","heide05..","exp2","10","21",NA
"1941","heide05","heide05..","exp2","10","21",NA
"1942","heide05","heide05..","exp2","10","21",NA
"1943","heide05","heide05..","exp2","10","21",NA
"1944","heide05","heide05..","exp2","24","21",NA
"1945","heide05","heide05..","exp2","24","21",NA
"1946","heide05","heide05..","exp2","24","21",NA
"1947","heide05","heide05..","exp2","24","21",NA
"1948","heide05","heide05..","exp2","24","21",NA
"1949","heide05","heide05..","exp2","24","21",NA
"1950","heide05","heide05..","exp2","24","21",NA
"1951","heide05","heide05..","exp2","24","21",NA
"1952","heide05","heide05..","exp2","24","21",NA
"1953","heide05","heide05..","exp2","10","15",NA
"1954","heide05","heide05..","exp2","10","15",NA
"1955","heide05","heide05..","exp2","10","15",NA
"1956","heide05","heide05..","exp2","10","15",NA
"1957","heide05","heide05..","exp2","10","15",NA
"1958","heide05","heide05..","exp2","10","15",NA
"1959","heide05","heide05..","exp2","10","15",NA
"1960","heide05","heide05..","exp2","10","15",NA
"1961","heide05","heide05..","exp2","10","15",NA
"1962","heide05","heide05..","exp2","24","15",NA
"1963","heide05","heide05..","exp2","24","15",NA
"1964","heide05","heide05..","exp2","24","15",NA
"1965","heide05","heide05..","exp2","24","15",NA
"1966","heide05","heide05..","exp2","24","15",NA
"1967","heide05","heide05..","exp2","24","15",NA
"1968","heide05","heide05..","exp2","24","15",NA
"1969","heide05","heide05..","exp2","24","15",NA
"1970","heide05","heide05..","exp2","24","15",NA
"1971","heide05","heide05..","exp2","10","12",NA
"1972","heide05","heide05..","exp2","10","12",NA
"1973","heide05","heide05..","exp2","10","12",NA
"1974","heide05","heide05..","exp2","10","12",NA
"1975","heide05","heide05..","exp2","10","12",NA
"1976","heide05","heide05..","exp2","10","12",NA
"1977","heide05","heide05..","exp2","10","12",NA
"1978","heide05","heide05..","exp2","10","12",NA
"1979","heide05","heide05..","exp2","10","21",NA
"1980","heide05","heide05..","exp2","10","21",NA
"1981","heide05","heide05..","exp2","10","21",NA
"1982","heide05","heide05..","exp2","10","21",NA
"1983","heide05","heide05..","exp2","24","21",NA
"1984","heide05","heide05..","exp2","24","21",NA
"1985","heide05","heide05..","exp2","24","21",NA
"1986","heide05","heide05..","exp2","24","21",NA
"1987","heide05","heide05..","exp2","24","21",NA
"1988","heide05","heide05..","exp2","24","21",NA
"1989","heide05","heide05..","exp2","24","21",NA
"1990","heide05","heide05..","exp2","24","21",NA
"1991","heide05","heide05..","exp2","24","21",NA
"1992","heide05","heide05..","exp1","10","21",NA
"1993","heide05","heide05..","exp1","10","21",NA
"1994","heide05","heide05..","exp1","10","21",NA
"1995","heide05","heide05..","exp1","10","21",NA
"1996","heide05","heide05..","exp1","10","21",NA
"1997","heide05","heide05..","exp1","10","21",NA
"1998","heide05","heide05..","exp1","10","21",NA
"1999","heide05","heide05..","exp1","10","21",NA
"2000","heide05","heide05..","exp1","10","21",NA
"2001","heide05","heide05..","exp1","10","21",NA
"2002","heide05","heide05..","exp1","10","21",NA
"2003","heide05","heide05..","exp1","10","21",NA
"2004","heide05","heide05..","exp1","10","21",NA
"2005","heide05","heide05..","exp1","10","9",NA
"2006","heide05","heide05..","exp1","10","9",NA
"2007","heide05","heide05..","exp1","10","9",NA
"2008","heide05","heide05..","exp1","10","9",NA
"2009","heide05","heide05..","exp1","24","21",NA
"2010","heide05","heide05..","exp1","24","21",NA
"2011","heide05","heide05..","exp1","24","21",NA
"2012","heide05","heide05..","exp1","24","21",NA
"2013","heide05","heide05..","exp1","24","21",NA
"2014","heide05","heide05..","exp1","24","21",NA
"2015","heide05","heide05..","exp1","24","21",NA
"2016","heide05","heide05..","exp1","24","21",NA
"2017","heide05","heide05..","exp1","24","21",NA
"2018","heide05","heide05..","exp1","24","21",NA
"2019","heide05","heide05..","exp1","24","21",NA
"2020","heide05","heide05..","exp1","24","21",NA
"2021","heide05","heide05..","exp1","24","9",NA
"2022","heide05","heide05..","exp1","24","9",NA
"2023","heide05","heide05..","exp1","24","9",NA
"2024","heide05","heide05..","exp1","24","9",NA
"2025","heide05","heide05..","exp1","10","15",NA
"2026","heide05","heide05..","exp1","10","15",NA
"2027","heide05","heide05..","exp1","10","15",NA
"2028","heide05","heide05..","exp1","10","15",NA
"2029","heide05","heide05..","exp1","10","15",NA
"2030","heide05","heide05..","exp1","10","15",NA
"2031","heide05","heide05..","exp1","10","15",NA
"2032","heide05","heide05..","exp1","10","15",NA
"2033","heide05","heide05..","exp1","10","15",NA
"2034","heide05","heide05..","exp1","24","15",NA
"2035","heide05","heide05..","exp1","24","15",NA
"2036","heide05","heide05..","exp1","24","15",NA
"2037","heide05","heide05..","exp1","24","15",NA
"2038","heide05","heide05..","exp1","24","15",NA
"2039","heide05","heide05..","exp1","24","15",NA
"2040","heide05","heide05..","exp1","24","15",NA
"2041","heide05","heide05..","exp1","24","15",NA
"2042","heide05","heide05..","exp1","24","15",NA
"2043","heide05","heide05..","exp1","10","12",NA
"2044","heide05","heide05..","exp1","10","12",NA
"2045","heide05","heide05..","exp1","10","12",NA
"2046","heide05","heide05..","exp1","10","12",NA
"2047","heide05","heide05..","exp1","10","12",NA
"2048","heide05","heide05..","exp1","10","12",NA
"2049","heide05","heide05..","exp1","10","12",NA
"2050","heide05","heide05..","exp1","10","12",NA
"2051","heide05","heide05..","exp1","10","12",NA
"2052","heide05","heide05..","exp1","24","12",NA
"2053","heide05","heide05..","exp1","24","12",NA
"2054","heide05","heide05..","exp1","24","12",NA
"2055","heide05","heide05..","exp1","24","12",NA
"2056","heide05","heide05..","exp1","24","12",NA
"2057","heide05","heide05..","exp1","24","12",NA
"2058","heide05","heide05..","exp1","24","12",NA
"2059","heide05","heide05..","exp1","24","12",NA
"2060","heide05","heide05..","exp1","24","12",NA
"2061","heide05","heide05..","exp1","10","9",NA
"2062","heide05","heide05..","exp1","10","9",NA
"2063","heide05","heide05..","exp1","10","9",NA
"2064","heide05","heide05..","exp1","10","9",NA
"2065","heide05","heide05..","exp1","10","9",NA
"2066","heide05","heide05..","exp1","10","9",NA
"2067","heide05","heide05..","exp1","10","9",NA
"2068","heide05","heide05..","exp1","10","9",NA
"2069","heide05","heide05..","exp1","10","9",NA
"2070","heide05","heide05..","exp1","24","9",NA
"2071","heide05","heide05..","exp1","24","9",NA
"2072","heide05","heide05..","exp1","24","9",NA
"2073","heide05","heide05..","exp1","24","9",NA
"2074","heide05","heide05..","exp1","24","9",NA
"2075","heide05","heide05..","exp1","24","9",NA
"2076","heide05","heide05..","exp1","24","9",NA
"2077","heide05","heide05..","exp1","24","9",NA
"2078","heide05","heide05..","exp1","24","9",NA
"2079","heide05","heide05..","exp1","10","21",NA
"2080","heide05","heide05..","exp1","10","21",NA
"2081","heide05","heide05..","exp1","10","21",NA
"2082","heide05","heide05..","exp1","10","21",NA
"2083","heide05","heide05..","exp1","10","21",NA
"2084","heide05","heide05..","exp1","10","21",NA
"2085","heide05","heide05..","exp1","10","21",NA
"2086","heide05","heide05..","exp1","10","21",NA
"2087","heide05","heide05..","exp1","10","21",NA
"2088","heide05","heide05..","exp1","10","9",NA
"2089","heide05","heide05..","exp1","10","9",NA
"2090","heide05","heide05..","exp1","10","9",NA
"2091","heide05","heide05..","exp1","24","21",NA
"2092","heide05","heide05..","exp1","24","21",NA
"2093","heide05","heide05..","exp1","24","21",NA
"2094","heide05","heide05..","exp1","24","21",NA
"2095","heide05","heide05..","exp1","24","21",NA
"2096","heide05","heide05..","exp1","24","21",NA
"2097","heide05","heide05..","exp1","24","21",NA
"2098","heide05","heide05..","exp1","24","21",NA
"2099","heide05","heide05..","exp1","24","21",NA
"2100","heide05","heide05..","exp1","24","21",NA
"2101","heide05","heide05..","exp1","24","9",NA
"2102","heide05","heide05..","exp1","24","9",NA
"2103","heide05","heide05..","exp1","24","9",NA
"2104","heide05","heide05..","exp1","10","15",NA
"2105","heide05","heide05..","exp1","10","15",NA
"2106","heide05","heide05..","exp1","10","15",NA
"2107","heide05","heide05..","exp1","10","15",NA
"2108","heide05","heide05..","exp1","10","15",NA
"2109","heide05","heide05..","exp1","10","15",NA
"2110","heide05","heide05..","exp1","10","15",NA
"2111","heide05","heide05..","exp1","10","15",NA
"2112","heide05","heide05..","exp1","10","15",NA
"2113","heide05","heide05..","exp1","24","15",NA
"2114","heide05","heide05..","exp1","24","15",NA
"2115","heide05","heide05..","exp1","24","15",NA
"2116","heide05","heide05..","exp1","24","15",NA
"2117","heide05","heide05..","exp1","24","15",NA
"2118","heide05","heide05..","exp1","24","15",NA
"2119","heide05","heide05..","exp1","24","15",NA
"2120","heide05","heide05..","exp1","24","15",NA
"2121","heide05","heide05..","exp1","24","15",NA
"2122","heide05","heide05..","exp1","10","12",NA
"2123","heide05","heide05..","exp1","10","12",NA
"2124","heide05","heide05..","exp1","10","12",NA
"2125","heide05","heide05..","exp1","10","12",NA
"2126","heide05","heide05..","exp1","10","12",NA
"2127","heide05","heide05..","exp1","10","12",NA
"2128","heide05","heide05..","exp1","10","12",NA
"2129","heide05","heide05..","exp1","10","12",NA
"2130","heide05","heide05..","exp1","10","12",NA
"2131","heide05","heide05..","exp1","24","12",NA
"2132","heide05","heide05..","exp1","24","12",NA
"2133","heide05","heide05..","exp1","24","12",NA
"2134","heide05","heide05..","exp1","24","12",NA
"2135","heide05","heide05..","exp1","24","12",NA
"2136","heide05","heide05..","exp1","24","12",NA
"2137","heide05","heide05..","exp1","24","12",NA
"2138","heide05","heide05..","exp1","24","12",NA
"2139","heide05","heide05..","exp1","24","12",NA
"2140","heide05","heide05..","exp1","10","9",NA
"2141","heide05","heide05..","exp1","10","9",NA
"2142","heide05","heide05..","exp1","10","9",NA
"2143","heide05","heide05..","exp1","10","9",NA
"2144","heide05","heide05..","exp1","10","9",NA
"2145","heide05","heide05..","exp1","10","9",NA
"2146","heide05","heide05..","exp1","10","9",NA
"2147","heide05","heide05..","exp1","10","9",NA
"2148","heide05","heide05..","exp1","10","9",NA
"2149","heide05","heide05..","exp1","24","9",NA
"2150","heide05","heide05..","exp1","24","9",NA
"2151","heide05","heide05..","exp1","24","9",NA
"2152","heide05","heide05..","exp1","24","9",NA
"2153","heide05","heide05..","exp1","24","9",NA
"2154","heide05","heide05..","exp1","24","9",NA
"2155","heide05","heide05..","exp1","24","9",NA
"2156","heide05","heide05..","exp1","24","9",NA
"2157","heide05","heide05..","exp1","24","9",NA
"2158","heide05","heide05..","exp1","10","9",NA
"2159","heide05","heide05..","exp1","24","9",NA
"2160","heide05","heide05..","exp1","10","12",NA
"2161","heide05","heide05..","exp1","24","12",NA
"2162","heide05","heide05..","exp1","10","15",NA
"2163","heide05","heide05..","exp1","24","15",NA
"2164","heide05","heide05..","exp1","10","21",NA
"2165","heide05","heide05..","exp2","24","21",NA
"2166","heide05","heide05..","exp2","10","15",NA
"2167","heide05","heide05..","exp2","10","15",NA
"2168","heide05","heide05..","exp2","10","15",NA
"2169","heide05","heide05..","exp2","10","15",NA
"2170","heide05","heide05..","exp2","10","15",NA
"2171","heide05","heide05..","exp2","24","15",NA
"2172","heide05","heide05..","exp2","24","15",NA
"2173","heide05","heide05..","exp2","24","15",NA
"2174","heide05","heide05..","exp2","24","15",NA
"2175","heide05","heide05..","exp2","10","12",NA
"2176","heide05","heide05..","exp2","10","12",NA
"2177","heide05","heide05..","exp2","10","12",NA
"2178","heide05","heide05..","exp2","10","12",NA
"2179","heide05","heide05..","exp2","10","12",NA
"2180","heide05","heide05..","exp2","24","12",NA
"2181","heide05","heide05..","exp2","24","12",NA
"2182","heide05","heide05..","exp2","24","12",NA
"2183","heide05","heide05..","exp2","24","12",NA
"2184","heide05","heide05..","exp2","10","9",NA
"2185","heide05","heide05..","exp2","10","9",NA
"2186","heide05","heide05..","exp2","10","9",NA
"2187","heide05","heide05..","exp2","10","9",NA
"2188","heide05","heide05..","exp2","10","9",NA
"2189","heide05","heide05..","exp2","24","9",NA
"2190","heide05","heide05..","exp2","24","9",NA
"2191","heide05","heide05..","exp2","24","9",NA
"2192","heide05","heide05..","exp2","24","9",NA
"2193","heide05","heide05..","exp2","10","21",NA
"2194","heide05","heide05..","exp2","10","21",NA
"2195","heide05","heide05..","exp2","10","21",NA
"2196","heide05","heide05..","exp2","10","21",NA
"2197","heide05","heide05..","exp2","10","21",NA
"2198","heide05","heide05..","exp2","24","21",NA
"2199","heide05","heide05..","exp2","24","21",NA
"2200","heide05","heide05..","exp2","24","21",NA
"2201","heide05","heide05..","exp2","24","21",NA
"2202","heide05","heide05..","exp2","24","21",NA
"2203","heide05","heide05..","exp2","24","21",NA
"2204","heide05","heide05..","exp2","24","21",NA
"2205","heide05","heide05..","exp2","10","12",NA
"2206","heide05","heide05..","exp2","24","12",NA
"2207","heide05","heide05..","exp2","24","12",NA
"2208","heide05","heide05..","exp2","24","12",NA
"2209","heide05","heide05..","exp2","24","12",NA
"2210","heide05","heide05..","exp2","24","12",NA
"2211","heide05","heide05..","exp2","24","12",NA
"2212","heide05","heide05..","exp2","24","12",NA
"2213","heide05","heide05..","exp2","24","12",NA
"2214","heide05","heide05..","exp2","24","12",NA
"2215","heide05","heide05..","exp2","10","9",NA
"2216","heide05","heide05..","exp2","10","9",NA
"2217","heide05","heide05..","exp2","10","9",NA
"2218","heide05","heide05..","exp2","10","9",NA
"2219","heide05","heide05..","exp2","10","9",NA
"2220","heide05","heide05..","exp2","10","9",NA
"2221","heide05","heide05..","exp2","10","9",NA
"2222","heide05","heide05..","exp2","10","9",NA
"2223","heide05","heide05..","exp2","10","9",NA
"2224","heide05","heide05..","exp2","24","9",NA
"2225","heide05","heide05..","exp2","24","9",NA
"2226","heide05","heide05..","exp2","24","9",NA
"2227","heide05","heide05..","exp2","24","9",NA
"2228","heide05","heide05..","exp2","24","9",NA
"2229","heide05","heide05..","exp2","24","9",NA
"2230","heide05","heide05..","exp2","24","9",NA
"2231","heide05","heide05..","exp2","24","9",NA
"2232","heide05","heide05..","exp2","24","9",NA
"2233","heide05","heide05..","exp2","10","21",NA
"2234","heide05","heide05..","exp2","10","21",NA
