"datasetID","study","genus","species","varetc","woody","forcetemp","forcetemp_night","photoperiod_day","response","response.time","Total_Chilling_Hours","chilltemp","chilldays","fieldsample.date","provenance.lat","force","photo","chill","resp","force_type","photo_type","chill_type","chill.hrs","chill.ports"
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",15.011,NA,"","115.945","26-Apr-1995",-33.08,25,24,95.961,15.011,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",28.041,NA,"","116.092","26-Apr-1995",-34.15,25,24,64.736,28.041,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",40.943,NA,"","116.176","26-Apr-1995",-33.08,25,24,10.248,40.943,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",9.982,NA,"","122.885","3-May-1995",-33.08,25,24,87.238,9.982,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",11.999,NA,"","123.043","3-May-1995",-34.15,25,24,69.079,11.999,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",33.042,NA,"","123.131","3-May-1995",-34.15,25,24,74.957,33.042,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",28.067,NA,"","123.195","3-May-1995",-33.08,25,24,92.229,28.067,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",25.993,NA,"","130.076","10-May-1995",-33.08,25,24,157.017,25.993,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",15.035,NA,"","130.15","10-May-1995",-34.15,25,24,86.289,15.035,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",31.03,NA,"","130.171","10-May-1995",-34.15,25,24,74.957,31.03,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",37.987,NA,"","130.214","10-May-1995",-33.08,25,24,88.813,37.987,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",22.987,NA,"","136.637","17-May-1995",-33.08,25,24,130.85,22.987,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",15.035,NA,"","136.883","17-May-1995",-34.15,25,24,77.684,15.035,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",24.077,NA,"","136.955","17-May-1995",-34.15,25,24,64.736,24.077,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",37.067,NA,"","136.958","17-May-1995",-33.08,25,24,150.299,37.067,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",22.93,NA,"","143.828","24-May-1995",-33.08,25,24,186.092,22.93,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",15.951,NA,"","143.866","24-May-1995",-34.15,25,24,66.211,15.951,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",31.03,NA,"","143.867","24-May-1995",-34.15,25,24,95.4,31.03,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",43.11,NA,"","143.977","24-May-1995",-33.08,25,24,122.972,43.11,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",24.086,NA,"","150.893","31-May-1995",-33.08,25,24,229.704,24.086,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",17.039,NA,"","150.973","31-May-1995",-34.15,25,24,94.893,17.039,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",32.994,NA,"","150.996","31-May-1995",-33.08,25,24,181.042,32.994,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",30.115,NA,"","151.035","31-May-1995",-34.15,25,24,112.436,30.115,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",17.039,NA,"","157.955","7-Jun-1995",-34.15,25,24,114.971,17.039,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",16.976,NA,"","157.959","7-Jun-1995",-33.08,25,24,319.834,16.976,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",31.023,NA,"","158.015","7-Jun-1995",-33.08,25,24,228.864,31.023,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",32.188,NA,"","158.074","7-Jun-1995",-34.15,25,24,160.136,32.188,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",22.93,NA,"","164.645","14-Jun-1995",-33.08,25,24,456.484,22.93,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",13.889,NA,"","164.688","14-Jun-1995",-34.15,25,24,166.599,13.889,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",33.103,NA,"","164.73","14-Jun-1995",-34.15,25,24,197.615,33.103,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",32.928,NA,"","164.759","14-Jun-1995",-33.08,25,24,321.093,32.928,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",31.091,NA,"","171.77","21-Jun-1995",-34.15,25,24,262.351,31.091,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",19.044,NA,"","171.796","21-Jun-1995",-34.15,25,24,195.281,19.044,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",22.005,NA,"","171.837","21-Jun-1995",-33.08,25,24,564.06,22.005,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",35.031,NA,"","171.916","21-Jun-1995",-33.08,25,24,464.56,35.031,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",17.034,NA,"","178.776","28-Jun-1995",-33.08,25,24,645.468,17.034,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",28.987,NA,"","178.797","28-Jun-1995",-33.08,25,24,556.789,28.987,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",30.115,NA,"","178.81","28-Jun-1995",-34.15,25,24,320.273,30.115,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",15.951,NA,"","178.903","28-Jun-1995",-34.15,25,24,269.855,15.951,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",15.894,NA,"","185.885","5-Jul-1995",-34.15,25,24,321.483,15.894,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",24.192,NA,"","185.954","5-Jul-1995",-33.08,25,24,652.434,24.192,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",15.011,NA,"","185.967","5-Jul-1995",-33.08,25,24,779.211,15.011,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",37.006,NA,"","185.978","5-Jul-1995",-34.15,25,24,395.23,37.006,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",19.044,NA,"","192.618","12-Jul-1995",-34.15,25,24,390.321,19.044,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",38.104,NA,"","192.633","12-Jul-1995",-34.15,25,24,459.966,38.104,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",17.901,NA,"","192.654","12-Jul-1995",-33.08,25,24,918.768,17.901,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",29.972,NA,"","192.698","12-Jul-1995",-33.08,25,24,782.237,29.972,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",35.177,NA,"","199.673","19-Jul-1995",-34.15,25,24,534.923,35.177,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",15.936,NA,"","199.719","19-Jul-1995",-33.08,25,24,1014.714,15.936,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",22.996,NA,"","199.85","19-Jul-1995",-34.15,25,24,467.763,22.996,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",27.148,NA,"","199.855","19-Jul-1995",-33.08,25,24,912.041,27.148,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",31.089,NA,"","206.736","26-Jul-1995",-33.08,25,24,1017.933,31.089,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",15.936,NA,"","206.785","26-Jul-1995",-33.08,25,24,1125.197,15.936,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",26.088,NA,"","206.833","26-Jul-1995",-34.15,25,24,536.6,26.088,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",35.177,NA,"","206.841","26-Jul-1995",-34.15,25,24,630.324,35.177,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",13.913,NA,"","213.85","2-Aug-1995",-33.08,25,24,1224.05,13.913,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",24.192,NA,"","213.893","2-Aug-1995",-33.08,25,24,1130.658,24.192,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",15.894,NA,"","213.94","2-Aug-1995",-34.15,25,24,628.383,15.894,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",26.212,NA,"","214.009","2-Aug-1995",-34.15,25,24,667.802,26.212,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",15.258,NA,"","220.637","9-Aug-1995",-33.08,25,24,1233.134,15.258,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",9.924,NA,"","220.663","9-Aug-1995",-33.08,25,24,1360.7,9.924,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",19.044,NA,"","220.673","9-Aug-1995",-34.15,25,24,662.802,19.044,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",24.138,NA,"","227.704","16-Aug-1995",-34.15,25,24,715.503,24.138,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",8.017,NA,"","227.728","16-Aug-1995",-33.08,25,24,1395.59,8.017,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",13.03,NA,"","227.78","16-Aug-1995",-34.15,25,24,717.298,13.03,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",14.075,NA,"","227.794","16-Aug-1995",-33.08,25,24,1362.938,14.075,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",5.127,NA,"","234.793","23-Aug-1995",-33.08,25,24,1488.628,5.127,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",22.125,NA,"","234.872","23-Aug-1995",-34.15,25,24,752.981,22.125,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",15.035,NA,"","234.887","23-Aug-1995",-34.15,25,24,743.112,15.035,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",10.2,NA,"","234.95","23-Aug-1995",-33.08,25,24,1400.512,10.2,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",7.092,NA,"","87.81","29-Mar-1995",-33.08,25,24,817.686,7.092,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",9.079,NA,"","87.881","29-Mar-1995",-34.15,25,24,1489.325,9.079,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",15.966,NA,"","87.933","29-Mar-1995",-34.15,25,24,0,15.966,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",7.092,NA,"","94.876","5-Apr-1995",-33.08,25,24,5.83,7.092,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",7.074,NA,"","94.988","5-Apr-1995",-34.15,25,24,8.847,7.074,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",15.051,NA,"","95.1","5-Apr-1995",-34.15,25,24,0,15.051,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",12.039,NA,"","95.118","5-Apr-1995",-33.08,25,24,817.717,12.039,"exp","exp","bothrep",NA,NA
"ghelardini10","exp1","Ulmus","pumila","","yes","21","","8","timeonly",33.6219047619048,45,"","","15-Oct-2002",43.71667,21,8,-178,33.6219047619048,"exp","exp","fldest",45,6.76912480797711
"ghelardini10","exp1","Ulmus","pumila","","yes","21","","8","timeonly",28.86,161,"","","15-Nov-2002",43.71667,21,8,-105,28.86,"exp","exp","fldest",161,15.2393770935908
"ghelardini10","exp1","Ulmus","pumila","","yes","21","","8","timeonly",14.8628571428571,379,"","","15-Dec-2002",43.71667,21,8,233,14.8628571428571,"exp","exp","fldest",379,32.6145587434258
"ghelardini10","exp1","Ulmus","pumila","","yes","21","","8","timeonly",13.8528571428571,717,"","","15-Jan-2003",43.71667,21,8,695,13.8528571428571,"exp","exp","fldest",717,55.2250495770784
"ghelardini10","exp1","Ulmus","pumila","","yes","21","","8","timeonly",10.822380952381,1174,"","","15-Feb-2003",43.71667,21,8,1119,10.822380952381,"exp","exp","fldest",1174,76.1596852500067
"ghelardini10","exp1","Ulmus","pumila","","yes","21","","8","timeonly",0.721428571428571,1467,"","","15-Mar-2003",43.71667,21,8,1430.5,0.721428571428571,"exp","exp","fldest",1467,95.6355435732762
"ghelardini10","exp1","Ulmus","pumila","","yes","21","","16","timeonly",35.0647619047619,45,"","","15-Oct-2002",43.71667,21,16,-178,35.0647619047619,"exp","exp","fldest",45,6.76912480797711
"ghelardini10","exp1","Ulmus","pumila","","yes","21","","16","timeonly",30.4471428571429,161,"","","15-Nov-2002",43.71667,21,16,-105,30.4471428571429,"exp","exp","fldest",161,15.2393770935908
"ghelardini10","exp1","Ulmus","pumila","","yes","21","","16","timeonly",17.027619047619,379,"","","15-Dec-2002",43.71667,21,16,233,17.027619047619,"exp","exp","fldest",379,32.6145587434258
"ghelardini10","exp1","Ulmus","pumila","","yes","21","","16","timeonly",12.6985714285714,717,"","","15-Jan-2003",43.71667,21,16,695,12.6985714285714,"exp","exp","fldest",717,55.2250495770784
"ghelardini10","exp1","Ulmus","pumila","","yes","21","","16","timeonly",9.95666666666667,1174,"","","15-Feb-2003",43.71667,21,16,1119,9.95666666666667,"exp","exp","fldest",1174,76.1596852500067
"ghelardini10","exp1","Ulmus","pumila","","yes","21","","16","timeonly",1.01,1467,"","","15-Mar-2003",43.71667,21,16,1430.5,1.01,"exp","exp","fldest",1467,95.6355435732762
"ghelardini10","exp1","Ulmus","parvifolia","","yes","21","","8","timeonly",50.3609523809524,45,"","","15-Oct-2002",43.71667,21,8,-178,50.3609523809524,"exp","exp","fldest",45,6.76912480797711
"ghelardini10","exp1","Ulmus","parvifolia","","yes","21","","8","timeonly",49.2061904761905,161,"","","15-Nov-2002",43.71667,21,8,-105,49.2061904761905,"exp","exp","fldest",161,15.2393770935908
"ghelardini10","exp1","Ulmus","parvifolia","","yes","21","","8","timeonly",24.9638095238095,379,"","","15-Dec-2002",43.71667,21,8,233,24.9638095238095,"exp","exp","fldest",379,32.6145587434258
"ghelardini10","exp1","Ulmus","parvifolia","","yes","21","","8","timeonly",16.3057142857143,717,"","","15-Jan-2003",43.71667,21,8,695,16.3057142857143,"exp","exp","fldest",717,55.2250495770784
"ghelardini10","exp1","Ulmus","parvifolia","","yes","21","","8","timeonly",14.7185714285714,1174,"","","15-Feb-2003",43.71667,21,8,1119,14.7185714285714,"exp","exp","fldest",1174,76.1596852500067
"ghelardini10","exp1","Ulmus","parvifolia","","yes","21","","8","timeonly",3.89619047619048,1467,"","","15-Mar-2003",43.71667,21,8,1430.5,3.89619047619048,"exp","exp","fldest",1467,95.6355435732762
"ghelardini10","exp1","Ulmus","parvifolia","","yes","21","","16","timeonly",50.5052380952381,45,"","","15-Oct-2002",43.71667,21,16,-178,50.5052380952381,"exp","exp","fldest",45,6.76912480797711
"ghelardini10","exp1","Ulmus","parvifolia","","yes","21","","16","timeonly",50.5052380952381,161,"","","15-Nov-2002",43.71667,21,16,-105,50.5052380952381,"exp","exp","fldest",161,15.2393770935908
"ghelardini10","exp1","Ulmus","parvifolia","","yes","21","","16","timeonly",25.9742857142857,379,"","","15-Dec-2002",43.71667,21,16,233,25.9742857142857,"exp","exp","fldest",379,32.6145587434258
"ghelardini10","exp1","Ulmus","parvifolia","","yes","21","","16","timeonly",16.4504761904762,717,"","","15-Jan-2003",43.71667,21,16,695,16.4504761904762,"exp","exp","fldest",717,55.2250495770784
"ghelardini10","exp1","Ulmus","parvifolia","","yes","21","","16","timeonly",15.1514285714286,1174,"","","15-Feb-2003",43.71667,21,16,1119,15.1514285714286,"exp","exp","fldest",1174,76.1596852500067
"ghelardini10","exp1","Ulmus","parvifolia","","yes","21","","16","timeonly",4.04047619047619,1467,"","","15-Mar-2003",43.71667,21,16,1430.5,4.04047619047619,"exp","exp","fldest",1467,95.6355435732762
"ghelardini10","exp1","Ulmus","macrocarpa","","yes","21","","8","timeonly",49.4947619047619,45,"","","15-Oct-2002",43.71667,21,8,-178,49.4947619047619,"exp","exp","fldest",45,6.76912480797711
"ghelardini10","exp1","Ulmus","macrocarpa","","yes","21","","8","timeonly",47.4747619047619,161,"","","15-Nov-2002",43.71667,21,8,-105,47.4747619047619,"exp","exp","fldest",161,15.2393770935908
"ghelardini10","exp1","Ulmus","macrocarpa","","yes","21","","8","timeonly",26.4071428571429,379,"","","15-Dec-2002",43.71667,21,8,233,26.4071428571429,"exp","exp","fldest",379,32.6145587434258
