"datasetID","genus","species","varetc","woody","forcetemp","forcetemp_night","photoperiod_day","response","response.time","Total_Chilling_Hours","provenance.lat","force","photo","chill","resp","force_type","photo_type","chill_type","chill.cen","photo.cen","force.cen","force.z","chill.z","photo.z","chill.hrs","chill.ports","chill.hrs.z","chill.ports.z","complex","complex.wname","prov.lat"
"ghelardini10","Ulmus","villosa","","yes","14","","16","timeonly",12.7542857142857,1467,43.71667,14,16,5.96041666666667,12.7542857142857,"exp","exp","fldest",173.069905561385,1.31502861111111,-3.35184492348414,-0.672819011642965,0.212646868587196,0.23614811550392,1467,95.6355435732762,0.040644877124111,0.631728137433878,20,"Ulmus_complex",2
"ghelardini10","Ulmus","villosa","","yes","26","","16","timeonly",17.6738461538462,45,43.71667,26,16,-0.741666666666667,17.6738461538462,"exp","exp","fldest",-1435.43009443861,1.31502861111111,8.64815507651586,1.73595237367611,-1.76367874974041,0.23614811550392,45,6.76912480797711,-1.60682009604564,-1.69796116709141,20,"Ulmus_complex",2
"ghelardini10","Ulmus","villosa","","yes","26","","16","timeonly",17.7746153846154,161,43.71667,26,16,-0.4375,17.7746153846154,"exp","exp","fldest",-1362.43009443861,1.31502861111111,8.64815507651586,1.73595237367611,-1.67398538938112,0.23614811550392,161,15.2393770935908,-1.47242773536512,-1.47590815279653,20,"Ulmus_complex",2
"ghelardini10","Ulmus","villosa","","yes","26","","16","timeonly",21.8146153846154,379,43.71667,26,16,0.970833333333333,21.8146153846154,"exp","exp","fldest",-1024.43009443861,1.31502861111111,8.64815507651586,1.73595237367611,-1.25869284415592,0.23614811550392,379,32.6145587434258,-1.21986278167243,-1.02040679000716,20,"Ulmus_complex",2
"ghelardini10","Ulmus","villosa","","yes","26","","16","timeonly",17.4719230769231,717,43.71667,26,16,2.89583333333333,17.4719230769231,"exp","exp","fldest",-562.430094438615,1.31502861111111,8.64815507651586,1.73595237367611,-0.691044453936867,0.23614811550392,717,55.2250495770784,-0.828271247965419,-0.427658489838278,20,"Ulmus_complex",2
"ghelardini10","Ulmus","villosa","","yes","26","","16","timeonly",13.0280769230769,1174,43.71667,26,16,4.6625,13.0280769230769,"exp","exp","fldest",-138.430094438615,1.31502861111111,8.64815507651586,1.73595237367611,-0.170085758151411,0.23614811550392,1174,76.1596852500067,-0.298811689077532,0.121156208660621,20,"Ulmus_complex",2
"ghelardini10","Ulmus","villosa","","yes","26","","16","timeonly",10.0992307692308,1467,43.71667,26,16,5.96041666666667,10.0992307692308,"exp","exp","fldest",173.069905561385,1.31502861111111,8.64815507651586,1.73595237367611,0.212646868587196,0.23614811550392,1467,95.6355435732762,0.040644877124111,0.631728137433878,20,"Ulmus_complex",2
"ghelardini10","Ulmus","villosa","","yes","26","","16","timeonly",13.0280769230769,45,43.71667,26,16,-0.741666666666667,13.0280769230769,"exp","exp","fldest",-1435.43009443861,1.31502861111111,8.64815507651586,1.73595237367611,-1.76367874974041,0.23614811550392,45,6.76912480797711,-1.60682009604564,-1.69796116709141,20,"Ulmus_complex",2
"ghelardini10","Ulmus","villosa","","yes","26","","16","timeonly",9.59423076923077,161,43.71667,26,16,-0.4375,9.59423076923077,"exp","exp","fldest",-1362.43009443861,1.31502861111111,8.64815507651586,1.73595237367611,-1.67398538938112,0.23614811550392,161,15.2393770935908,-1.47242773536512,-1.47590815279653,20,"Ulmus_complex",2
"ghelardini10","Ulmus","villosa","","yes","26","","16","timeonly",8.58461538461538,379,43.71667,26,16,0.970833333333333,8.58461538461538,"exp","exp","fldest",-1024.43009443861,1.31502861111111,8.64815507651586,1.73595237367611,-1.25869284415592,0.23614811550392,379,32.6145587434258,-1.21986278167243,-1.02040679000716,20,"Ulmus_complex",2
"ghelardini10","Ulmus","villosa","","yes","26","","16","timeonly",7.37269230769231,717,43.71667,26,16,2.89583333333333,7.37269230769231,"exp","exp","fldest",-562.430094438615,1.31502861111111,8.64815507651586,1.73595237367611,-0.691044453936867,0.23614811550392,717,55.2250495770784,-0.828271247965419,-0.427658489838278,20,"Ulmus_complex",2
"ghelardini10","Ulmus","villosa","","yes","26","","16","timeonly",7.17038461538462,1174,43.71667,26,16,4.6625,7.17038461538462,"exp","exp","fldest",-138.430094438615,1.31502861111111,8.64815507651586,1.73595237367611,-0.170085758151411,0.23614811550392,1174,76.1596852500067,-0.298811689077532,0.121156208660621,20,"Ulmus_complex",2
"ghelardini10","Ulmus","villosa","","yes","26","","16","timeonly",7.47346153846154,1467,43.71667,26,16,5.96041666666667,7.47346153846154,"exp","exp","fldest",173.069905561385,1.31502861111111,8.64815507651586,1.73595237367611,0.212646868587196,0.23614811550392,1467,95.6355435732762,0.040644877124111,0.631728137433878,20,"Ulmus_complex",2
"ghelardini10","Ulmus","villosa","","yes","14","","16","timeonly",74.6485714285714,45,43.71667,14,16,-0.741666666666667,74.6485714285714,"exp","exp","fldest",-1435.43009443861,1.31502861111111,-3.35184492348414,-0.672819011642965,-1.76367874974041,0.23614811550392,45,6.76912480797711,-1.60682009604564,-1.69796116709141,20,"Ulmus_complex",2
"ghelardini10","Ulmus","villosa","","yes","14","","16","timeonly",74.6485714285714,161,43.71667,14,16,-0.4375,74.6485714285714,"exp","exp","fldest",-1362.43009443861,1.31502861111111,-3.35184492348414,-0.672819011642965,-1.67398538938112,0.23614811550392,161,15.2393770935908,-1.47242773536512,-1.47590815279653,20,"Ulmus_complex",2
"ghelardini10","Ulmus","villosa","","yes","14","","16","timeonly",68.6464285714286,379,43.71667,14,16,0.970833333333333,68.6464285714286,"exp","exp","fldest",-1024.43009443861,1.31502861111111,-3.35184492348414,-0.672819011642965,-1.25869284415592,0.23614811550392,379,32.6145587434258,-1.21986278167243,-1.02040679000716,20,"Ulmus_complex",2
"ghelardini10","Ulmus","villosa","","yes","14","","16","timeonly",36.5742857142857,717,43.71667,14,16,2.89583333333333,36.5742857142857,"exp","exp","fldest",-562.430094438615,1.31502861111111,-3.35184492348414,-0.672819011642965,-0.691044453936867,0.23614811550392,717,55.2250495770784,-0.828271247965419,-0.427658489838278,20,"Ulmus_complex",2
"ghelardini10","Ulmus","villosa","","yes","14","","16","timeonly",21.1942857142857,1174,43.71667,14,16,4.6625,21.1942857142857,"exp","exp","fldest",-138.430094438615,1.31502861111111,-3.35184492348414,-0.672819011642965,-0.170085758151411,0.23614811550392,1174,76.1596852500067,-0.298811689077532,0.121156208660621,20,"Ulmus_complex",2
"ghelardini10","Ulmus","villosa","","yes","14","","16","timeonly",15.5671428571429,1467,43.71667,14,16,5.96041666666667,15.5671428571429,"exp","exp","fldest",173.069905561385,1.31502861111111,-3.35184492348414,-0.672819011642965,0.212646868587196,0.23614811550392,1467,95.6355435732762,0.040644877124111,0.631728137433878,20,"Ulmus_complex",2
"ghelardini10","Ulmus","minor","","yes","14","","16","timeonly",74.4114285714286,45,43.71667,14,16,-0.741666666666667,74.4114285714286,"exp","exp","fldest",-1435.43009443861,1.31502861111111,-3.35184492348414,-0.672819011642965,-1.76367874974041,0.23614811550392,45,6.76912480797711,-1.60682009604564,-1.69796116709141,20,"Ulmus_complex",2
"ghelardini10","Ulmus","minor","","yes","14","","16","timeonly",30.5178571428571,161,43.71667,14,16,-0.4375,30.5178571428571,"exp","exp","fldest",-1362.43009443861,1.31502861111111,-3.35184492348414,-0.672819011642965,-1.67398538938112,0.23614811550392,161,15.2393770935908,-1.47242773536512,-1.47590815279653,20,"Ulmus_complex",2
"ghelardini10","Ulmus","minor","","yes","14","","16","timeonly",22.0407142857143,379,43.71667,14,16,0.970833333333333,22.0407142857143,"exp","exp","fldest",-1024.43009443861,1.31502861111111,-3.35184492348414,-0.672819011642965,-1.25869284415592,0.23614811550392,379,32.6145587434258,-1.21986278167243,-1.02040679000716,20,"Ulmus_complex",2
"ghelardini10","Ulmus","minor","","yes","14","","16","timeonly",16.5778571428571,717,43.71667,14,16,2.89583333333333,16.5778571428571,"exp","exp","fldest",-562.430094438615,1.31502861111111,-3.35184492348414,-0.672819011642965,-0.691044453936867,0.23614811550392,717,55.2250495770784,-0.828271247965419,-0.427658489838278,20,"Ulmus_complex",2
"ghelardini10","Ulmus","minor","","yes","14","","16","timeonly",16.0128571428571,1174,43.71667,14,16,4.6625,16.0128571428571,"exp","exp","fldest",-138.430094438615,1.31502861111111,-3.35184492348414,-0.672819011642965,-0.170085758151411,0.23614811550392,1174,76.1596852500067,-0.298811689077532,0.121156208660621,20,"Ulmus_complex",2
"ghelardini10","Ulmus","minor","","yes","14","","16","timeonly",13.9407142857143,1467,43.71667,14,16,5.96041666666667,13.9407142857143,"exp","exp","fldest",173.069905561385,1.31502861111111,-3.35184492348414,-0.672819011642965,0.212646868587196,0.23614811550392,1467,95.6355435732762,0.040644877124111,0.631728137433878,20,"Ulmus_complex",2
"ghelardini10","Ulmus","minor","","yes","26","","16","timeonly",40.2703846153846,45,43.71667,26,16,-0.741666666666667,40.2703846153846,"exp","exp","fldest",-1435.43009443861,1.31502861111111,8.64815507651586,1.73595237367611,-1.76367874974041,0.23614811550392,45,6.76912480797711,-1.60682009604564,-1.69796116709141,20,"Ulmus_complex",2
"ghelardini10","Ulmus","minor","","yes","26","","16","timeonly",35.9088461538462,161,43.71667,26,16,-0.4375,35.9088461538462,"exp","exp","fldest",-1362.43009443861,1.31502861111111,8.64815507651586,1.73595237367611,-1.67398538938112,0.23614811550392,161,15.2393770935908,-1.47242773536512,-1.47590815279653,20,"Ulmus_complex",2
"ghelardini10","Ulmus","minor","","yes","26","","16","timeonly",26.475,379,43.71667,26,16,0.970833333333333,26.475,"exp","exp","fldest",-1024.43009443861,1.31502861111111,8.64815507651586,1.73595237367611,-1.25869284415592,0.23614811550392,379,32.6145587434258,-1.21986278167243,-1.02040679000716,20,"Ulmus_complex",2
"ghelardini10","Ulmus","minor","","yes","26","","16","timeonly",16.5342307692308,717,43.71667,26,16,2.89583333333333,16.5342307692308,"exp","exp","fldest",-562.430094438615,1.31502861111111,8.64815507651586,1.73595237367611,-0.691044453936867,0.23614811550392,717,55.2250495770784,-0.828271247965419,-0.427658489838278,20,"Ulmus_complex",2
"ghelardini10","Ulmus","minor","","yes","26","","16","timeonly",13.4911538461538,1174,43.71667,26,16,4.6625,13.4911538461538,"exp","exp","fldest",-138.430094438615,1.31502861111111,8.64815507651586,1.73595237367611,-0.170085758151411,0.23614811550392,1174,76.1596852500067,-0.298811689077532,0.121156208660621,20,"Ulmus_complex",2
"ghelardini10","Ulmus","minor","","yes","26","","16","timeonly",8.115,1467,43.71667,26,16,5.96041666666667,8.115,"exp","exp","fldest",173.069905561385,1.31502861111111,8.64815507651586,1.73595237367611,0.212646868587196,0.23614811550392,1467,95.6355435732762,0.040644877124111,0.631728137433878,20,"Ulmus_complex",2
"ghelardini10","Ulmus","minor","","yes","26","","16","timeonly",19.3746153846154,45,43.71667,26,16,-0.741666666666667,19.3746153846154,"exp","exp","fldest",-1435.43009443861,1.31502861111111,8.64815507651586,1.73595237367611,-1.76367874974041,0.23614811550392,45,6.76912480797711,-1.60682009604564,-1.69796116709141,20,"Ulmus_complex",2
"ghelardini10","Ulmus","minor","","yes","26","","16","timeonly",12.0711538461538,161,43.71667,26,16,-0.4375,12.0711538461538,"exp","exp","fldest",-1362.43009443861,1.31502861111111,8.64815507651586,1.73595237367611,-1.67398538938112,0.23614811550392,161,15.2393770935908,-1.47242773536512,-1.47590815279653,20,"Ulmus_complex",2
"ghelardini10","Ulmus","minor","","yes","26","","16","timeonly",9.83923076923077,379,43.71667,26,16,0.970833333333333,9.83923076923077,"exp","exp","fldest",-1024.43009443861,1.31502861111111,8.64815507651586,1.73595237367611,-1.25869284415592,0.23614811550392,379,32.6145587434258,-1.21986278167243,-1.02040679000716,20,"Ulmus_complex",2
"ghelardini10","Ulmus","minor","","yes","26","","16","timeonly",7.50653846153846,717,43.71667,26,16,2.89583333333333,7.50653846153846,"exp","exp","fldest",-562.430094438615,1.31502861111111,8.64815507651586,1.73595237367611,-0.691044453936867,0.23614811550392,717,55.2250495770784,-0.828271247965419,-0.427658489838278,20,"Ulmus_complex",2
"ghelardini10","Ulmus","minor","","yes","26","","16","timeonly",7.70923076923077,1174,43.71667,26,16,4.6625,7.70923076923077,"exp","exp","fldest",-138.430094438615,1.31502861111111,8.64815507651586,1.73595237367611,-0.170085758151411,0.23614811550392,1174,76.1596852500067,-0.298811689077532,0.121156208660621,20,"Ulmus_complex",2
"ghelardini10","Ulmus","minor","","yes","26","","16","timeonly",5.88346153846154,1467,43.71667,26,16,5.96041666666667,5.88346153846154,"exp","exp","fldest",173.069905561385,1.31502861111111,8.64815507651586,1.73595237367611,0.212646868587196,0.23614811550392,1467,95.6355435732762,0.040644877124111,0.631728137433878,20,"Ulmus_complex",2
"ghelardini10","Ulmus","minor","","yes","14","","16","timeonly",74.4114285714286,45,43.71667,14,16,-0.741666666666667,74.4114285714286,"exp","exp","fldest",-1435.43009443861,1.31502861111111,-3.35184492348414,-0.672819011642965,-1.76367874974041,0.23614811550392,45,6.76912480797711,-1.60682009604564,-1.69796116709141,20,"Ulmus_complex",2
"ghelardini10","Ulmus","minor","","yes","14","","16","timeonly",74.9764285714286,161,43.71667,14,16,-0.4375,74.9764285714286,"exp","exp","fldest",-1362.43009443861,1.31502861111111,-3.35184492348414,-0.672819011642965,-1.67398538938112,0.23614811550392,161,15.2393770935908,-1.47242773536512,-1.47590815279653,20,"Ulmus_complex",2
"ghelardini10","Ulmus","minor","","yes","14","","16","timeonly",68.9485714285714,379,43.71667,14,16,0.970833333333333,68.9485714285714,"exp","exp","fldest",-1024.43009443861,1.31502861111111,-3.35184492348414,-0.672819011642965,-1.25869284415592,0.23614811550392,379,32.6145587434258,-1.21986278167243,-1.02040679000716,20,"Ulmus_complex",2
"ghelardini10","Ulmus","minor","","yes","14","","16","timeonly",41.4442857142857,717,43.71667,14,16,2.89583333333333,41.4442857142857,"exp","exp","fldest",-562.430094438615,1.31502861111111,-3.35184492348414,-0.672819011642965,-0.691044453936867,0.23614811550392,717,55.2250495770784,-0.828271247965419,-0.427658489838278,20,"Ulmus_complex",2
"ghelardini10","Ulmus","minor","","yes","14","","16","timeonly",33.9092857142857,1174,43.71667,14,16,4.6625,33.9092857142857,"exp","exp","fldest",-138.430094438615,1.31502861111111,-3.35184492348414,-0.672819011642965,-0.170085758151411,0.23614811550392,1174,76.1596852500067,-0.298811689077532,0.121156208660621,20,"Ulmus_complex",2
"ghelardini10","Ulmus","minor","","yes","14","","16","timeonly",15.4471428571429,1467,43.71667,14,16,5.96041666666667,15.4471428571429,"exp","exp","fldest",173.069905561385,1.31502861111111,-3.35184492348414,-0.672819011642965,0.212646868587196,0.23614811550392,1467,95.6355435732762,0.040644877124111,0.631728137433878,20,"Ulmus_complex",2
"heide12","Ribes","nigrum","Ben Hope","yes","9","9","10","timeonly",2.9,1808,56.5,9,10,10.1833333333333,2.9,"exp","exp","fldest",1186.56990556139,-4.68497138888889,-8.35184492348414,-1.67647375552591,1.45791016617814,-0.8413103375303,1808,121.999764287568,0.435712075331484,1.32288283764121,16,"Ribes_nigrum",7
"heide12","Ribes","nigrum","Ben Hope","yes","9","9","10","timeonly",4.2,1808,56.5,9,10,10.1833333333333,4.2,"exp","exp","fldest",1186.56990556139,-4.68497138888889,-8.35184492348414,-1.67647375552591,1.45791016617814,-0.8413103375303,1808,121.999764287568,0.435712075331484,1.32288283764121,16,"Ribes_nigrum",7
"heide12","Ribes","nigrum","Ben Hope","yes","9","9","10","timeonly",6.2,1808,56.5,9,10,10.1833333333333,6.2,"exp","exp","fldest",1186.56990556139,-4.68497138888889,-8.35184492348414,-1.67647375552591,1.45791016617814,-0.8413103375303,1808,121.999764287568,0.435712075331484,1.32288283764121,16,"Ribes_nigrum",7
"heide12","Ribes","nigrum","Ben Hope","yes","9","9","10","timeonly",4.4,1808,56.5,9,10,10.1833333333333,4.4,"exp","exp","fldest",1186.56990556139,-4.68497138888889,-8.35184492348414,-1.67647375552591,1.45791016617814,-0.8413103375303,1808,121.999764287568,0.435712075331484,1.32288283764121,16,"Ribes_nigrum",7
"heide12","Ribes","nigrum","Ben Hope","yes","15","15","10","timeonly",3.6,1808,56.5,15,10,10.1833333333333,3.6,"exp","exp","fldest",1186.56990556139,-4.68497138888889,-2.35184492348414,-0.472088062866376,1.45791016617814,-0.8413103375303,1808,121.999764287568,0.435712075331484,1.32288283764121,16,"Ribes_nigrum",7
"heide12","Ribes","nigrum","Ben Hope","yes","15","15","10","timeonly",6.2,1808,56.5,15,10,10.1833333333333,6.2,"exp","exp","fldest",1186.56990556139,-4.68497138888889,-2.35184492348414,-0.472088062866376,1.45791016617814,-0.8413103375303,1808,121.999764287568,0.435712075331484,1.32288283764121,16,"Ribes_nigrum",7
"heide12","Ribes","nigrum","Ben Hope","yes","15","15","10","timeonly",6.6,1808,56.5,15,10,10.1833333333333,6.6,"exp","exp","fldest",1186.56990556139,-4.68497138888889,-2.35184492348414,-0.472088062866376,1.45791016617814,-0.8413103375303,1808,121.999764287568,0.435712075331484,1.32288283764121,16,"Ribes_nigrum",7
"heide12","Ribes","nigrum","Ben Hope","yes","15","15","10","timeonly",5.4,1808,56.5,15,10,10.1833333333333,5.4,"exp","exp","fldest",1186.56990556139,-4.68497138888889,-2.35184492348414,-0.472088062866376,1.45791016617814,-0.8413103375303,1808,121.999764287568,0.435712075331484,1.32288283764121,16,"Ribes_nigrum",7
"heide12","Ribes","nigrum","Ben Hope","yes","21","21","10","timeonly",5.8,1808,56.5,21,10,10.1833333333333,5.8,"exp","exp","fldest",1186.56990556139,-4.68497138888889,3.64815507651586,0.73229762979316,1.45791016617814,-0.8413103375303,1808,121.999764287568,0.435712075331484,1.32288283764121,16,"Ribes_nigrum",7
"heide12","Ribes","nigrum","Ben Hope","yes","21","21","10","timeonly",6.8,1808,56.5,21,10,10.1833333333333,6.8,"exp","exp","fldest",1186.56990556139,-4.68497138888889,3.64815507651586,0.73229762979316,1.45791016617814,-0.8413103375303,1808,121.999764287568,0.435712075331484,1.32288283764121,16,"Ribes_nigrum",7
"heide12","Ribes","nigrum","Ben Hope","yes","21","21","10","timeonly",7.9,1808,56.5,21,10,10.1833333333333,7.9,"exp","exp","fldest",1186.56990556139,-4.68497138888889,3.64815507651586,0.73229762979316,1.45791016617814,-0.8413103375303,1808,121.999764287568,0.435712075331484,1.32288283764121,16,"Ribes_nigrum",7
